variable,Intercept,sex,age,ldl,Statins_0,antihypertensive_0,antithrombotic_0,diabetes_0,afib_0,cancer_0,copd_0,dementia_0,liver_0,ckd_0,heart_failure_0,depression_0,smi_0,CVD_0,Statins_1,antihypertensive_1,antithrombotic_1,diabetes_1,afib_1,cancer_1,copd_1,dementia_1,liver_1,ckd_1,heart_failure_1,depression_1,smi_1,Statins_2,antihypertensive_2,antithrombotic_2,diabetes_2,afib_2,cancer_2,copd_2,dementia_2,liver_2,ckd_2,heart_failure_2,depression_2,smi_2,Statins_3,antihypertensive_3,antithrombotic_3,diabetes_3,afib_3,cancer_3,copd_3,dementia_3,liver_3,ckd_3,heart_failure_3,depression_3,smi_3,Statins_4,antihypertensive_4,antithrombotic_4,diabetes_4,afib_4,cancer_4,copd_4,dementia_4,liver_4,ckd_4,heart_failure_4,depression_4,smi_4,Statins_5,antihypertensive_5,antithrombotic_5,diabetes_5,afib_5,cancer_5,copd_5,dementia_5,liver_5,ckd_5,heart_failure_5,depression_5,smi_5,CVD_5,Censored_5,Statins_6,antihypertensive_6,antithrombotic_6,diabetes_6,afib_6,cancer_6,copd_6,dementia_6,liver_6,ckd_6,heart_failure_6,depression_6,smi_6,CVD_6,Censored_6,Statins_7,antihypertensive_7,antithrombotic_7,diabetes_7,afib_7,cancer_7,copd_7,dementia_7,liver_7,ckd_7,heart_failure_7,depression_7,smi_7,CVD_7,Censored_7,Statins_8,antihypertensive_8,antithrombotic_8,diabetes_8,afib_8,cancer_8,copd_8,dementia_8,liver_8,ckd_8,heart_failure_8,depression_8,smi_8,CVD_8,Censored_8,Statins_9,antihypertensive_9,antithrombotic_9,diabetes_9,afib_9,cancer_9,copd_9,dementia_9,liver_9,ckd_9,heart_failure_9,depression_9,smi_9,CVD_9,Censored_9,Statins_10,antihypertensive_10,antithrombotic_10,diabetes_10,afib_10,cancer_10,copd_10,dementia_10,liver_10,ckd_10,heart_failure_10,depression_10,smi_10,CVD_10
CVD_2,-31.5660685235274,1.12848644026664e-13,-7.35431967781645e-15,1.82400093491202e-13,,,,,,,,,,,,,,,-1.02673513045542e-13,-6.66384266701056e-14,-5.32029319072844e-15,2.69159754338553e-14,3.33904224076e-14,-1.39837065139026e-14,1.31137137101521e-14,-1.30664585101604e-15,-8.81182495758918e-14,-3.34769356335454e-14,7.3090682978376e-15,1.53842220740332e-14,2.5525399733442e-14,-1.29983944715569e-13,-9.48332760574557e-14,2.06548737611421e-14,2.77635188464567e-14,-2.98712223230059e-15,-7.36850889385877e-14,-4.33453341808786e-14,-6.37866820141645e-14,9.22548203971214e-14,2.27389518031842e-14,6.56142081310862e-14,-7.65207058583791e-14,-1.0736120879718e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Censored_2,-31.5660685235274,1.12848644026664e-13,-7.35431967781645e-15,1.82400093491202e-13,,,,,,,,,,,,,,,-1.02673513045542e-13,-6.66384266701056e-14,-5.32029319072844e-15,2.69159754338553e-14,3.33904224076e-14,-1.39837065139026e-14,1.31137137101521e-14,-1.30664585101604e-15,-8.81182495758918e-14,-3.34769356335454e-14,7.3090682978376e-15,1.53842220740332e-14,2.5525399733442e-14,-1.29983944715569e-13,-9.48332760574557e-14,2.06548737611421e-14,2.77635188464567e-14,-2.98712223230059e-15,-7.36850889385877e-14,-4.33453341808786e-14,-6.37866820141645e-14,9.22548203971214e-14,2.27389518031842e-14,6.56142081310862e-14,-7.65207058583791e-14,-1.0736120879718e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Statins_3,-1.5955585421907,-0.159871391776126,-0.06440440859444,0.596717952917457,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75731127910157,0.250751622854913,0.729545993301516,1.14595642277816,-0.0577202584106449,-0.161649841247189,-0.0418805284375686,-0.417421487013746,0.157773492753342,0.0577562499627728,0.655370277057092,-0.124445703651165,0.0512170189926357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antihypertensive_3,-2.76754663718889,0.120551892177152,0.00203809492801992,-0.0567371875398536,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.823783286092983,5.46397825886987,0.273824596692272,0.383853690525523,0.747294414578447,-0.0317136774866616,-0.0279398634514717,-0.483976415802817,0.43199963069535,0.176352058160879,0.106444096016198,-0.515141214670963,-0.544629485728044,1.19884854986508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antithrombotic_3,-6.86522947460919,-0.141835370909511,0.0361160038192868,-0.166471488481664,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.93661807251377,-0.807227800521878,6.39658089872933,0.476256346478643,-0.729298092670437,-0.0475928779329456,0.241155907695626,0.307188087067849,0.463340474488999,0.120790523377331,0.00791414093299923,0.308146495958004,0.0624830898681974,2.72646846347931,1.1254440460841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diabetes_3,-5.31122071919956,-0.156999186844077,0.0033693124912223,-0.264637545461542,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.24580364089192,-0.538859294468623,-0.0499865069992308,8.62916459659744,0.122545201501364,0.0140495436306057,-0.0114993758872144,0.62361239372308,-0.318276480471799,-0.495811495384226,0.377374463446111,-0.0697945468541925,0.0515630021841276,2.39759674199954,0.999686559874507,0.256497220171335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afib_3,-8.36731391919272,-0.0940719714296132,0.047905821515326,-0.299000120945731,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.464154062342788,-1.47827229963807,0.142658637987029,-0.284698603816973,34.0022176329928,-0.191054983720447,0.225015965314554,0.30116683402221,0.706173794141381,-0.166586205432508,0.23413192871187,-0.398078967990344,-12.7290882951424,0.56726423290904,2.33864395752198,-0.391911984314357,0.260097846110392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancer_3,-7.07475699844,-0.426462934170072,0.0370858251206232,0.0154593889877799,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101642859106356,-0.416592444700532,0.205737592923747,-0.851551764784934,-2.43770508861595,25.0977988760996,0.388812465807233,-0.815681813563514,-0.0554199725751738,0.260444290379318,-0.691321362337926,-0.0856492727914014,0.307481102722924,-0.173973640074973,0.391965945509144,0.0945264013520898,1.00307808963474,2.08218067668466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copd_3,-8.09263310154246,0.0991863431912275,0.0365449637366377,-0.23438541921669,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.147089177219706,-0.348201617687442,-0.161397107483474,-2.26683974234867,-2.58571240561523,-2.00090859125645,50.3363251683533,0.249486055151949,1.63114178228955,0.800060293378681,-1.02987227171313,-15.0778664153309,-13.108682364708,0.163489348861722,0.330196009764541,-0.164047181055453,1.70286708211229,2.34317889834724,1.92768214789941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dementia_3,-14.1443014663102,0.1335556850992,0.0972003492693613,0.184107811753822,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.48060208160601,0.34255956145961,-0.47301441401017,-0.91943238668512,-0.596687502690212,-1.61421042214579,-1.30412570312714,39.1597017900921,-14.7087609481507,-15.3015298090587,-0.85255886190698,0.451829723327068,2.16742486863847,1.05226679154229,-0.458654158110119,1.33525838402085,0.967846000125594,1.03421728210933,1.22527972596734,1.08842281557723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver_3,-5.04361077535449,-0.793763189927882,-0.0190210387071154,-0.68099909909994,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.7450077923428,0.802940482863901,-1.75695617157738,-13.2347193982874,18.010440751046,-3.60948292936445,-3.06229288152792,0.169701230030222,87.2669054496689,-16.3478312918002,0.329065774774494,-15.9552300141605,-15.4020507955567,1.72862952206457,0.156157476906572,1.40834483785488,-14.6962023439068,-17.2062493551477,2.44280549744656,4.31963346563244,-16.2952277086333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ckd_3,-13.8768489961942,-0.228807945520583,0.0762149652734409,0.225199711283428,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00369954612494736,0.648132714014411,-2.59254070683499,3.01727803039445,-2.25801982590678,-3.55918155282098,-1.36571580956204,16.6986210365036,-17.8249927981062,55.1207077608418,-15.6897846240015,-15.2282164195693,3.16594735084325,-1.12103217116376,0.314972635589341,1.73537441680551,-2.95983971193325,2.87144470886117,2.37555940504868,1.21581844332652,-16.3849961721055,3.49158916651115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heart_failure_3,-10.9277581246264,-0.287189938817062,0.0412847561580833,-0.165379427468186,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110715601946677,-0.790895797388449,-1.74137844591407,-0.94864297727791,-2.3912825459974,-0.110301130686763,-1.79992391463401,-0.710687778098431,11.4799192892468,0.361082524737841,29.6069865122128,0.618762170964667,1.47688088521968,0.281797584977484,1.5520991629327,2.13832342873798,1.35034283296957,4.21834474217735,0.488767628382575,3.04581883377986,1.50113944890532,-11.0005542846244,0.333475999639487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
depression_3,-10.93843522265,0.542874394975826,0.0483949348838989,-0.105449602498418,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2616090070702,-0.177219410531324,-0.985820854512145,-12.1502166931892,-0.877981129105093,-2.70872127359,-0.919207500581,-3.12186340076413,19.5409115087326,2.55689276223676,-17.3109483098815,79.7433084930568,2.43617006203536,2.09932565582679,-0.0587124200520148,0.53857165311729,-13.8644760866494,0.968258527335429,2.87629637286383,1.66299399184331,3.91820562649463,-17.8491685778265,-18.0115836629783,1.46592627893834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smi_3,-6.26573874232695,-0.0695606554719492,-0.00655020147100657,-0.141981154043101,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.6034862033657,-1.60184165282205,-14.7036048576393,-13.9764552556543,-0.0706971689246766,-3.32485905217998,17.9785286620269,-0.663616916553005,-0.206681460895267,0.443574128121619,18.3520786646036,22.5877856090619,111.143291823525,-15.0439016856153,0.612295822056897,-15.0936481809637,-14.089675248205,-17.856244824835,1.97187547234717,-17.3188608339071,-17.9176209424352,-18.7337170470639,-17.8203962843881,-16.6086222324405,-19.3925144153284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVD_3,-31.566068523541,1.82606886526446e-14,-9.43725047895479e-16,2.29467092569003e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.87518100780072e-15,-1.16064046476811e-14,-5.58027699649651e-16,5.62334902314949e-15,-3.1410544119142e-15,1.634445521868e-15,5.69930225604831e-15,7.69379479792515e-16,-8.30233924734201e-15,2.12787303281108e-15,-1.07180256680469e-15,5.6172967557652e-15,6.47251195964875e-15,-1.89028909498787e-14,-1.65947667185182e-14,6.20839118229606e-15,1.26561668141811e-15,-4.55991073181208e-15,-7.50699838751464e-15,-9.4831383993061e-15,-2.01729167281506e-15,7.22811135483176e-15,-1.35443262423399e-15,5.63996876119219e-15,-5.23978505789052e-15,-1.62006202886746e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Censored_3,-31.566068523541,1.82606886526446e-14,-9.43725047895479e-16,2.29467092569003e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.87518100780072e-15,-1.16064046476811e-14,-5.58027699649651e-16,5.62334902314949e-15,-3.1410544119142e-15,1.634445521868e-15,5.69930225604831e-15,7.69379479792515e-16,-8.30233924734201e-15,2.12787303281108e-15,-1.07180256680469e-15,5.6172967557652e-15,6.47251195964875e-15,-1.89028909498787e-14,-1.65947667185182e-14,6.20839118229606e-15,1.26561668141811e-15,-4.55991073181208e-15,-7.50699838751464e-15,-9.4831383993061e-15,-2.01729167281506e-15,7.22811135483176e-15,-1.35443262423399e-15,5.63996876119219e-15,-5.23978505789052e-15,-1.62006202886746e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Statins_4,-2.35975652834258,-0.103997302962456,-0.0577448358921666,0.644383223477713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.68059790901223,0.479178376676106,0.59862203409343,0.902035862990203,0.355542214792973,-0.0164329896227926,0.12378429584326,-0.181606502789039,0.415137944215002,0.266724566155934,-0.189046493294957,0.00468524218165674,-0.109570452751909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antihypertensive_4,-2.85471257579008,0.10432498049957,0.00655096480361768,-0.0734180009362018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.729993727373388,5.42788025378442,0.13722295462024,-0.114202621106244,0.505986445176373,-0.15075810493398,0.0515493159341757,-0.353577330472698,-0.339002015589329,0.177561298283326,0.471447777619701,-0.284609950553465,-0.717613413528204,1.2335441182363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antithrombotic_4,-6.77697312708761,-0.0478161435851942,0.0280407623792909,0.0040590519905608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.38474008620229,-0.886543959737714,6.39287858522777,0.0688638613756198,-0.622484738505556,-0.208017383642238,0.487785036380427,0.116993699401175,-0.294994172092942,-0.0185857310551798,0.080232654251098,0.665840516408405,0.447030285092061,2.34480009886046,1.1512378226102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diabetes_4,-3.57338060063266,-0.253248944032853,-0.0182781398461772,-0.348950773444889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.16903358930988,-0.951501756798741,0.00809274524896171,8.62633361363802,0.131915825011101,0.117900397591628,-0.0239029129930355,-0.169696816358238,1.22568697334698,0.759056280340089,0.519193836556234,0.569226893097559,-1.11440174900153,2.39820857688086,1.6266013439845,0.0428727638526872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afib_4,-9.76835480426439,-0.440585172236362,0.0621076639595828,-0.219479033403996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.379075865623645,-1.42431875794997,-0.006375310816146,-0.751736386935357,35.3286958688279,-0.44607774160707,0.37708698660442,-0.305847831980427,-13.3065259852793,0.0905182552459572,0.552338502810371,-0.272382274851939,0.413906255284368,0.567604669895583,2.72572124033312,-0.343747224000059,0.574163208278353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancer_4,-4.47509908422706,-0.141466421990579,0.00179058918772477,-0.0441453729005713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061141026464962,0.332392265025841,0.306048613865188,-1.54637479854854,-2.13867691182324,35.5608677576844,0.21388247680002,-0.295679134688604,1.40053028151024,-0.0152373128767418,-1.3510853885428,0.404446617687846,-13.928762502154,0.0948034468356675,-0.140037738117052,-0.0268773157545736,1.21539732494563,1.52435769668877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copd_4,-4.37413016842686,0.0278265583770758,-0.00196126858009293,-0.557218960881426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0145053425639463,-0.567726555148178,1.23045672261357,-0.541796189230757,-2.85648287077838,-2.4003731541775,41.3661546452239,-0.930945600339873,-15.8437932446824,-15.5876580542658,-0.105590680386697,0.732300414535103,1.7498077338907,0.358479516255156,0.648044023436162,-0.869835314334517,0.311641219147667,2.93314567177069,2.08877991865791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dementia_4,-12.1434648562298,0.181413760216773,0.0827413749191185,-0.0448931316493724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4219137912188,-0.514413462911172,-0.645525902651143,1.67014442971537,-2.63080626016061,-1.39079637527423,14.3842287588925,34.0452730274139,-13.1845470906046,0.0125192571702095,0.202310720617848,0.506631538609494,0.625504874107606,1.57794050356508,0.26896504769894,1.18326073057907,-1.82903730198923,2.44665302464402,1.3483855249509,-14.1931739062786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver_4,7.55879920823015,-0.404962411195292,-0.190377637131799,-0.601303303834475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.8442302299365,-1.70117007348268,-15.4045229814508,-19.9016453150302,20.1129226506357,-1.83524396105174,19.4729034610678,-21.1465942411668,107.791590498937,-17.1544714459271,-18.2929441069144,2.25713068336436,-18.3527843021319,-16.1500354116546,1.5347752598797,-15.4117252631629,2.76787487244772,-18.2361675618349,1.7033985075536,-17.8745649047598,3.95273603628629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ckd_4,-8.07238173303131,-0.213162802906436,0.0257372270563048,-0.304462489659614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0243468501954559,0.752807210576933,-1.05236509130782,-1.91943152977448,-3.34289988518697,-1.74736140558103,-0.932821546764797,-2.11875248169726,-2.37580143465036,37.332255669015,0.788438225916318,-0.213643519144353,-13.0454904925249,-1.51517094996212,-0.0563515500627768,0.568027297225802,3.05245499287378,2.82559630353427,1.31105114589367,1.99479392552079,1.84218772576848,2.94334077586504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heart_failure_4,-12.3486492220565,-0.57728779643221,0.0658533241031196,-0.100640187319097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.712587682066665,-0.670675714391364,-1.32459007211088,-0.886930134572927,-1.81507739543492,-2.19217037622714,-1.70972595997997,0.428845389391239,19.4692498727149,-2.07923368461574,36.1693315442001,-1.20071476385552,-12.7649967338364,1.43065766277101,1.85753835916523,1.30390656958457,1.11038388994016,3.19718716839858,1.73485838681412,2.33776207881756,0.400500972848342,-18.1315393413193,3.17155517915805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
depression_4,-6.18365134615986,0.474326906919779,-0.0125187702227605,0.0482586008637627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.990012657421653,-0.252102485681552,0.0897052737903024,-1.49900867098061,-1.96874278040877,-0.634838833776376,-18.0867340189303,-17.5850319936261,1.30260470639112,-0.743459519201218,-16.1833574321002,69.1788815058789,-14.6130805346564,0.680870329640212,0.142579617147489,0.792828219901638,1.48975898191283,1.82572620979438,0.606662832888702,2.56513400689659,2.11539935768619,-16.1860332281046,1.44976581540553,1.17300746480837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smi_4,-16.1010882960375,-0.300825788818227,0.102703606403225,-1.04621980545148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.46397887549087,0.604245114689408,-0.392618364813042,-15.3258868568486,0.77325722800478,3.22708190814121,-22.9788361243304,-2.15306769486616,0.0295567639371749,0.739352190699771,-3.34481230001582,0.39066827635564,120.451308336377,-21.9969933776607,0.231341361227822,-0.304313877190874,-16.014251941754,-19.0665781755809,-21.583672559482,5.26947755926769,-16.7350715792606,-18.9069197156286,-18.7774702070489,-13.9694846670961,5.50069960598069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVD_4,-31.5660685234911,4.07240330594156e-13,-2.83181336120431e-14,6.62127620007562e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0039532578017e-13,-2.60512311681431e-13,1.34517673643152e-13,7.36352859115658e-14,3.79543700903762e-14,-9.67708977004219e-16,-1.14545205105244e-13,-8.13371727671236e-14,6.31408907109201e-14,-7.85017046906534e-14,-6.04708828233703e-15,1.54867371683469e-13,-6.77721176474882e-13,-4.55983537690905e-13,-3.56817388225967e-13,-7.55332393453815e-14,1.5621293237999e-13,4.2684959157995e-14,-3.12463077684244e-13,-9.45128550443287e-15,-1.54635365528313e-13,-2.25434398686019e-14,5.12493825892572e-14,2.1399197976156e-13,-3.61888091520609e-13,3.93233435237477e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Censored_4,-31.5660685234911,4.07240330594156e-13,-2.83181336120431e-14,6.62127620007562e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0039532578017e-13,-2.60512311681431e-13,1.34517673643152e-13,7.36352859115658e-14,3.79543700903762e-14,-9.67708977004219e-16,-1.14545205105244e-13,-8.13371727671236e-14,6.31408907109201e-14,-7.85017046906534e-14,-6.04708828233703e-15,1.54867371683469e-13,-6.77721176474882e-13,-4.55983537690905e-13,-3.56817388225967e-13,-7.55332393453815e-14,1.5621293237999e-13,4.2684959157995e-14,-3.12463077684244e-13,-9.45128550443287e-15,-1.54635365528313e-13,-2.25434398686019e-14,5.12493825892572e-14,2.1399197976156e-13,-3.61888091520609e-13,3.93233435237477e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Statins_5,-0.422849106111807,-0.0703156318728697,-0.0797876311843432,0.553333438101162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.02826512838252,0.397164520257394,0.572203342481667,0.765742739804535,0.102163881580897,-0.125135879326409,0.114100319553665,-0.318199998281948,-0.145078115637183,0.0934586250299569,-0.039244267076401,0.21018695421281,-0.123286282476689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antihypertensive_5,-3.33981807660301,0.0969438690521235,0.0090175396990969,-0.0129405299941443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.43468321332006,5.49187109486807,0.353959637047205,0.242422787165732,0.576172536944116,0.0594425765992684,0.0338487464365382,-0.706157733172276,0.03673817986042,0.0164320590147616,-0.122389423404627,-0.218492550275073,-0.549754304093343,1.61973327462684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antithrombotic_5,-6.54108908062763,0.0430532117997835,0.0286088034486898,-0.161764316125655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.30022831285233,-0.781137172839699,6.44371379429652,0.10094272649493,-0.965052857163675,0.271228618378488,0.00989997586647113,0.524780453984976,0.298702189240528,0.0802306468858996,0.134220191705294,-0.27572443567297,0.348044578965544,2.64359797616869,1.19376237795324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diabetes_5,-4.96913735004775,-0.34767658280992,-0.00970688177557012,-0.135215338010053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.899252775373727,-1.10405966048614,-0.329942854218601,8.73190072960371,0.127977376836105,0.0982528923411674,0.304905639642177,0.41611137369362,0.566305912140848,0.124827228397586,0.304899531997025,0.0419707166579486,-0.0790729874023447,2.43942518242136,1.77984554717482,0.322752877431283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
